policy_id,issue_age,gender,risk_class,product,face_amount,issue_date
6725,36,F,Standard,Term20,116700,2021-04-17
6726,48,F,Preferred,Term10,23900,2018-05-24
6727,60,M,Standard,Term10,44200,2019-06-01
6728,49,F,Standard,Term20,58600,2019-09-14
6729,30,M,Preferred,Term10,79400,2019-09-08
6730,37,M,Standard,Term20,88800,2020-02-28
6731,53,M,Preferred,Term10,146300,2022-03-05
6732,38,M,Standard,Term20,62700,2023-10-02
6733,49,F,Standard,Term10,38900,2021-09-20
6734,53,M,Preferred,Term10,54900,2020-07-08
6735,38,F,Preferred,Term20,49400,2022-06-07
6736,51,F,Standard,Term10,81800,2021-12-15
6737,41,M,Preferred,Term10,31600,2020-11-27
6738,30,F,Standard,Term10,53900,2018-05-04
6739,40,F,Standard,Term10,158500,2021-05-16
6740,43,F,Preferred,Term10,66700,2018-11-10
6741,25,M,Standard,Term10,31800,2021-05-06
6742,61,M,Standard,Term10,48800,2023-05-15
6743,46,M,Preferred,Term20,15700,2022-12-27
6744,26,F,Standard,Term20,57800,2023-02-08
6745,60,F,Preferred,Term20,160900,2020-09-07
6746,60,F,Preferred,Term10,29400,2020-09-05
6747,25,M,Standard,Term10,25000,2021-05-18
6748,31,F,Standard,Term10,40500,2019-03-08
6749,39,M,Preferred,Term10,104100,2023-11-17
6750,45,F,Preferred,Term10,166500,2018-10-03
6751,54,F,Standard,Term20,78300,2023-11-20
6752,42,M,Standard,Term20,27700,2023-05-06
6753,50,M,Standard,Term10,59100,2023-12-03
6754,25,M,Preferred,Term10,175200,2018-10-02
6755,52,F,Preferred,Term10,49700,2023-03-23
6756,62,F,Preferred,Term10,65100,2019-06-27
6757,46,M,Standard,Term10,69200,2019-04-12
6758,43,M,Preferred,Term20,23700,2022-07-05
6759,37,M,Standard,Term10,109000,2020-03-24
6760,64,M,Standard,Term10,99900,2023-09-01
6761,26,F,Standard,Term20,18100,2020-06-09
6762,36,M,Standard,Term20,26900,2018-08-27
6763,30,F,Standard,Term20,33500,2019-08-11
6764,60,M,Standard,Term10,93800,2022-08-22
6765,44,F,Standard,Term10,38200,2021-10-11
6766,62,F,Preferred,Term20,76200,2019-08-08
6767,52,M,Standard,Term20,53700,2019-07-09
6768,47,M,Standard,Term20,62500,2022-08-25
6769,46,F,Standard,Term10,80600,2019-08-13
6770,33,M,Standard,Term20,70500,2018-10-25
6771,48,M,Standard,Term10,59200,2021-06-28
6772,53,F,Preferred,Term10,72900,2023-04-21
6773,64,M,Standard,Term10,68200,2019-04-09
6774,47,F,Standard,Term10,52800,2022-03-17
6775,63,F,Preferred,Term10,46200,2020-08-11
6776,63,M,Standard,Term10,185000,2023-09-17
6777,46,M,Preferred,Term20,45900,2021-04-20
6778,43,M,Standard,Term20,136000,2021-07-28
6779,30,M,Preferred,Term10,39700,2019-05-22
6780,36,M,Standard,Term20,97400,2023-11-14
6781,61,F,Standard,Term10,174600,2018-11-25
6782,30,M,Standard,Term10,48900,2021-12-23
6783,41,M,Standard,Term20,40100,2019-11-09
6784,53,M,Preferred,Term10,46300,2021-11-04
6785,34,M,Standard,Term10,59200,2023-07-12
6786,64,M,Standard,Term20,72600,2018-07-20
6787,51,M,Preferred,Term10,58500,2018-04-07
6788,26,F,Preferred,Term10,46500,2022-10-28
6789,35,F,Standard,Term20,193400,2022-04-28
6790,55,F,Standard,Term20,53100,2020-05-01
6791,60,F,Preferred,Term10,41300,2019-12-12
6792,63,F,Preferred,Term20,98500,2021-01-08
6793,59,M,Preferred,Term10,99500,2019-02-25
6794,28,M,Preferred,Term10,139700,2021-10-22
6795,54,F,Standard,Term10,190400,2020-09-19
6796,29,M,Standard,Term10,73700,2022-10-21
6797,28,F,Standard,Term20,50400,2021-06-23
6798,53,F,Standard,Term20,19100,2021-01-21
6799,44,M,Preferred,Term10,34100,2018-04-19
6800,51,F,Standard,Term10,67900,2021-11-28
6801,59,F,Standard,Term10,29500,2022-08-16
6802,27,F,Preferred,Term20,23100,2021-11-03
6803,46,M,Standard,Term10,62300,2021-01-12
6804,59,M,Standard,Term20,95400,2021-04-19
6805,43,M,Standard,Term10,51600,2019-09-25
6806,46,M,Preferred,Term10,102500,2020-01-18
6807,45,F,Standard,Term20,86700,2018-06-08
6808,62,F,Standard,Term20,119300,2022-11-06
6809,27,M,Standard,Term10,220600,2018-02-24
6810,60,F,Standard,Term10,287300,2022-01-06
6811,58,F,Preferred,Term20,92900,2021-08-01
6812,58,M,Standard,Term20,45400,2021-03-19
6813,41,M,Preferred,Term20,62100,2021-03-15
6814,46,F,Standard,Term20,153900,2018-07-19
6815,40,F,Standard,Term20,35000,2021-08-13
6816,35,F,Standard,Term10,142700,2020-10-17
6817,60,F,Preferred,Term10,54100,2022-02-10
6818,45,F,Preferred,Term10,68600,2023-10-13
6819,54,F,Standard,Term20,36900,2023-09-05
6820,29,M,Standard,Term10,27100,2023-09-20
6821,57,F,Standard,Term10,50700,2022-03-17
6822,52,F,Standard,Term20,130900,2019-10-10
6823,65,M,Standard,Term10,39300,2019-02-16
6824,30,F,Preferred,Term20,157600,2023-09-07
6825,47,F,Standard,Term10,42500,2023-02-21
6826,45,M,Preferred,Term20,31500,2019-08-17
6827,47,M,Preferred,Term10,69700,2021-06-19
6828,27,F,Standard,Term10,90000,2023-03-18
6829,44,F,Standard,Term10,67000,2023-03-24
6830,37,F,Preferred,Term10,65600,2023-06-23
6831,50,M,Standard,Term20,156700,2020-05-08
6832,34,F,Standard,Term20,63400,2021-06-12
6833,42,M,Preferred,Term10,45200,2021-06-16
6834,50,M,Standard,Term10,30300,2023-01-22
6835,27,M,Preferred,Term20,128600,2023-06-02
6836,57,F,Standard,Term10,46400,2021-05-26
6837,54,F,Standard,Term20,49200,2023-05-09
6838,27,M,Standard,Term10,112500,2020-03-12
6839,27,M,Standard,Term10,205400,2021-03-08
6840,59,M,Standard,Term10,69600,2022-02-16
6841,36,M,Standard,Term10,55100,2023-08-08
6842,60,M,Standard,Term20,59700,2018-07-26
6843,45,F,Standard,Term20,45600,2018-10-09
6844,39,M,Standard,Term20,48400,2019-03-09
6845,36,M,Standard,Term20,48500,2018-05-01
6846,52,M,Standard,Term20,103400,2019-03-21
6847,29,F,Standard,Term20,56800,2023-12-26
6848,41,M,Standard,Term20,135300,2021-10-17
6849,39,M,Standard,Term20,55800,2018-02-26
6850,31,F,Standard,Term10,48000,2022-10-12
6851,39,M,Standard,Term10,128900,2023-12-20
6852,46,M,Preferred,Term10,60700,2023-08-25
6853,52,F,Preferred,Term10,55500,2023-12-21
6854,28,F,Standard,Term10,61100,2023-03-05
6855,60,F,Preferred,Term10,144300,2022-04-28
6856,61,M,Standard,Term10,71900,2023-08-01
6857,53,M,Standard,Term10,126700,2022-07-04
6858,62,F,Standard,Term20,52000,2022-09-06
6859,42,F,Standard,Term20,115100,2019-12-21
6860,58,F,Standard,Term10,69100,2023-03-25
6861,54,F,Standard,Term20,101700,2018-11-16
6862,48,F,Preferred,Term20,106900,2019-02-10
6863,32,F,Standard,Term20,34000,2022-06-13
6864,47,F,Standard,Term10,62500,2022-06-20
6865,61,F,Standard,Term10,106300,2023-10-07
6866,65,F,Standard,Term10,117000,2018-06-07
6867,43,F,Standard,Term20,127000,2022-10-09
6868,35,M,Standard,Term20,63800,2018-02-14
6869,55,F,Standard,Term20,150900,2021-12-21
6870,28,M,Standard,Term20,40400,2019-03-15
6871,31,M,Standard,Term20,24400,2021-08-03
6872,48,M,Preferred,Term10,50700,2018-06-07
6873,65,F,Preferred,Term20,122700,2018-02-02
6874,38,M,Standard,Term20,31200,2023-07-11
6875,43,M,Standard,Term10,24800,2021-11-15
6876,38,M,Preferred,Term20,21300,2020-07-08
6877,43,M,Preferred,Term10,93100,2020-09-02
6878,25,M,Standard,Term10,25100,2023-12-03
6879,49,M,Standard,Term20,83200,2022-04-20
6880,49,F,Preferred,Term10,49200,2020-01-13
6881,37,M,Standard,Term10,37700,2018-09-28
6882,35,F,Preferred,Term20,32900,2022-10-16
6883,56,F,Standard,Term10,67800,2019-02-09
6884,32,F,Standard,Term10,38100,2019-05-03
6885,26,F,Preferred,Term10,59700,2021-05-21
6886,26,F,Preferred,Term10,76200,2023-10-11
6887,61,F,Standard,Term10,86500,2019-11-17
6888,39,M,Preferred,Term10,104900,2018-09-13
6889,29,F,Preferred,Term20,66100,2020-04-03
6890,61,M,Standard,Term10,31900,2022-08-27
6891,31,F,Preferred,Term10,79200,2021-04-04
6892,38,F,Standard,Term10,88800,2023-08-18
6893,25,F,Standard,Term10,53700,2019-12-05
6894,52,F,Preferred,Term20,50400,2022-08-27
6895,53,M,Standard,Term10,264400,2022-10-08
6896,56,M,Preferred,Term10,27600,2022-09-15
6897,35,F,Standard,Term10,80500,2023-06-03
6898,38,M,Standard,Term10,112200,2019-02-23
6899,63,M,Standard,Term10,48800,2019-12-07
6900,58,M,Standard,Term10,54100,2020-05-03
6901,26,F,Preferred,Term10,47100,2020-11-08
6902,53,M,Standard,Term10,59900,2018-11-16
6903,58,F,Standard,Term10,102700,2019-09-10
6904,47,M,Standard,Term20,53200,2020-07-10
6905,51,M,Standard,Term10,387100,2022-04-03
6906,25,M,Standard,Term10,45600,2018-02-21
6907,26,M,Preferred,Term10,136800,2022-11-10
6908,26,F,Standard,Term10,83000,2022-12-25
6909,31,F,Standard,Term10,63900,2018-09-12
6910,65,F,Standard,Term10,144700,2023-12-20
6911,51,M,Standard,Term10,22900,2022-03-09
6912,57,F,Standard,Term10,77300,2022-07-03
6913,37,F,Standard,Term10,39000,2022-03-18
6914,63,F,Standard,Term20,46100,2022-07-18
6915,33,F,Standard,Term20,44800,2020-11-28
6916,61,F,Standard,Term10,33600,2021-04-21
6917,26,F,Preferred,Term20,22200,2021-06-18
6918,25,M,Standard,Term10,75600,2019-07-01
6919,28,M,Preferred,Term10,57600,2018-06-24
6920,57,F,Standard,Term10,50000,2022-12-05
6921,35,F,Standard,Term20,94400,2019-06-21
6922,43,M,Preferred,Term10,78500,2019-04-20
6923,44,M,Standard,Term20,51000,2018-04-23
6924,57,F,Standard,Term20,373500,2020-04-09
6925,39,F,Standard,Term10,110300,2021-04-14
6926,25,M,Preferred,Term10,259600,2023-11-02
6927,40,F,Standard,Term10,46700,2020-07-10
6928,36,F,Preferred,Term20,69600,2020-05-25
6929,54,F,Standard,Term10,28500,2022-02-06
6930,55,F,Standard,Term10,49100,2019-12-27
6931,28,M,Standard,Term10,42200,2018-02-02
6932,57,M,Standard,Term20,361200,2018-05-11
6933,27,F,Preferred,Term20,39500,2023-09-11
6934,50,M,Standard,Term10,52000,2022-01-28
6935,40,M,Preferred,Term10,25000,2019-04-16
6936,37,M,Standard,Term10,82500,2019-12-24
6937,44,F,Standard,Term10,34900,2023-01-24
6938,37,F,Standard,Term10,103900,2021-03-16
6939,57,M,Preferred,Term20,20500,2020-02-21
6940,64,F,Standard,Term10,55700,2020-09-21
6941,58,M,Standard,Term10,19800,2020-01-15
6942,43,M,Preferred,Term10,44600,2022-01-27
6943,45,F,Standard,Term10,50400,2019-06-13
6944,43,F,Standard,Term10,41800,2023-09-21
6945,57,M,Preferred,Term20,44400,2019-11-10
6946,47,M,Standard,Term10,107200,2019-03-10
6947,44,F,Standard,Term10,220700,2020-07-11
6948,41,M,Standard,Term10,73400,2022-10-06
6949,40,M,Preferred,Term10,35700,2018-09-23
6950,47,M,Standard,Term20,62200,2018-12-13
6951,53,M,Preferred,Term20,48400,2020-01-19
6952,42,F,Preferred,Term20,102100,2018-01-06
6953,58,M,Standard,Term20,71200,2020-09-20
6954,58,M,Standard,Term20,23200,2020-05-01
6955,42,M,Preferred,Term10,115700,2021-09-19
6956,62,M,Standard,Term10,106900,2019-09-13
6957,32,M,Standard,Term20,146800,2021-06-04
6958,63,M,Standard,Term10,43900,2023-12-10
6959,37,M,Preferred,Term10,71700,2020-11-02
6960,48,F,Standard,Term20,29400,2022-05-03
6961,36,F,Standard,Term10,58100,2019-01-23
6962,43,F,Standard,Term10,76000,2023-12-25
6963,38,M,Standard,Term10,40900,2021-12-24
6964,53,F,Preferred,Term10,73500,2018-11-04
6965,28,M,Standard,Term10,66200,2023-01-17
6966,59,F,Preferred,Term10,45700,2022-09-18
6967,62,M,Preferred,Term10,138500,2020-12-10
6968,48,F,Standard,Term10,52000,2021-05-16
6969,47,M,Preferred,Term10,64800,2023-10-08
6970,53,M,Preferred,Term10,24800,2018-07-28
6971,33,M,Preferred,Term10,81800,2018-06-07
6972,55,F,Preferred,Term10,45000,2022-09-08
6973,33,M,Standard,Term20,106300,2019-07-22
6974,52,M,Preferred,Term10,27300,2023-09-07
6975,37,F,Standard,Term20,77500,2022-03-26
6976,55,M,Preferred,Term20,16200,2023-04-18
6977,57,M,Standard,Term10,86600,2022-08-26
6978,33,M,Standard,Term10,53900,2023-07-16
6979,50,M,Preferred,Term10,76100,2021-05-27
6980,45,M,Standard,Term10,41800,2018-11-23
6981,37,M,Standard,Term20,33900,2019-05-23
6982,49,F,Preferred,Term20,46100,2023-06-05
6983,65,M,Preferred,Term20,67200,2019-04-23
6984,25,F,Standard,Term20,84600,2023-07-09
6985,64,M,Preferred,Term20,71800,2023-07-24
6986,60,F,Preferred,Term20,34100,2022-04-01
6987,46,M,Preferred,Term10,180300,2018-10-02
6988,50,M,Standard,Term10,73100,2019-02-21
6989,40,M,Standard,Term10,41200,2022-10-02
6990,30,F,Preferred,Term10,77200,2020-01-10
6991,48,F,Preferred,Term10,69800,2020-04-13
6992,58,F,Standard,Term10,53900,2018-05-07
6993,34,F,Standard,Term20,50200,2020-06-21
6994,54,M,Standard,Term10,108100,2018-08-17
6995,55,F,Preferred,Term20,168800,2018-12-19
6996,56,F,Preferred,Term10,17600,2023-10-08
6997,38,F,Standard,Term10,125300,2022-07-01
6998,41,F,Standard,Term20,60600,2023-02-02
6999,42,M,Standard,Term10,69000,2023-12-08
7000,60,M,Preferred,Term20,134700,2023-04-07
7001,61,M,Standard,Term20,12200,2020-08-18
7002,41,F,Standard,Term10,97600,2019-10-24
7003,64,F,Standard,Term10,129200,2022-09-08
7004,48,F,Preferred,Term10,39600,2021-02-17
7005,40,F,Standard,Term10,25900,2020-04-26
7006,25,M,Standard,Term20,160200,2020-12-14
7007,50,M,Standard,Term20,20900,2019-10-06
7008,51,M,Preferred,Term10,77000,2020-08-14
7009,64,F,Standard,Term20,110600,2023-06-02
7010,54,F,Standard,Term20,76000,2020-12-28
7011,26,F,Standard,Term10,84000,2021-09-26
7012,48,F,Standard,Term10,51100,2023-09-01
7013,55,M,Preferred,Term20,79000,2023-11-08
7014,45,F,Preferred,Term20,39100,2022-12-05
7015,42,F,Standard,Term10,42300,2018-11-25
7016,58,F,Preferred,Term10,61200,2023-08-25
7017,50,F,Standard,Term10,23800,2018-03-10
7018,52,F,Preferred,Term20,84600,2018-04-15
7019,44,M,Standard,Term20,13500,2020-02-19
7020,36,F,Standard,Term10,74400,2020-10-28
7021,46,M,Preferred,Term20,78800,2018-05-24
7022,64,F,Preferred,Term10,37200,2021-03-20
7023,49,F,Preferred,Term20,28600,2023-09-13
7024,53,F,Preferred,Term20,46900,2021-07-21
7025,30,M,Preferred,Term10,87900,2023-03-19
7026,65,M,Preferred,Term10,73700,2023-05-17
7027,35,F,Standard,Term10,30700,2022-06-06
7028,64,F,Standard,Term20,63800,2019-10-01
7029,43,M,Preferred,Term20,70100,2021-01-15
7030,62,F,Standard,Term10,68300,2018-10-26
7031,61,F,Preferred,Term20,33100,2022-01-28
7032,55,F,Standard,Term20,65700,2023-11-15
7033,62,M,Standard,Term10,103800,2018-02-28
7034,49,F,Standard,Term10,82600,2021-03-01
7035,59,M,Preferred,Term10,76600,2018-05-24
7036,32,F,Standard,Term10,160400,2021-12-06
7037,27,F,Preferred,Term20,66200,2020-05-10
7038,47,M,Standard,Term20,36100,2023-10-10
7039,58,F,Standard,Term10,36200,2019-04-07
7040,56,M,Preferred,Term10,66500,2022-05-09
7041,46,F,Standard,Term10,25300,2021-07-16
7042,46,M,Preferred,Term10,49700,2022-02-01
7043,50,F,Standard,Term10,79100,2023-01-07
7044,60,M,Standard,Term20,120900,2019-05-08
7045,59,M,Standard,Term20,23700,2018-10-03
7046,29,M,Preferred,Term20,63500,2021-02-26
7047,49,F,Standard,Term10,57500,2018-10-13
7048,40,M,Standard,Term10,61200,2020-08-17
7049,57,M,Preferred,Term20,65200,2021-04-17
7050,45,M,Preferred,Term10,58700,2021-02-10
7051,65,M,Preferred,Term10,138000,2018-07-08
7052,42,M,Preferred,Term20,126300,2021-06-03
7053,52,F,Standard,Term20,216600,2022-02-23
7054,29,F,Standard,Term20,59500,2018-09-22
7055,63,F,Preferred,Term10,46800,2020-11-19
7056,31,F,Preferred,Term10,33500,2020-06-21
7057,40,F,Preferred,Term10,43800,2020-06-23
7058,59,M,Preferred,Term10,91900,2020-11-01
7059,64,F,Preferred,Term10,100800,2018-05-19
7060,44,M,Standard,Term20,89800,2021-03-28
7061,44,F,Standard,Term10,40200,2018-11-24
7062,26,M,Preferred,Term10,40300,2018-07-08
7063,65,F,Standard,Term20,193700,2021-12-17
7064,25,M,Standard,Term20,36300,2023-11-08
7065,26,M,Standard,Term10,140100,2022-10-04
7066,44,M,Standard,Term20,76300,2020-05-09
7067,25,F,Preferred,Term10,38600,2020-09-10
7068,31,M,Preferred,Term10,29400,2020-06-27
7069,50,M,Standard,Term10,39600,2018-10-14
7070,53,M,Standard,Term20,76900,2021-12-24
7071,37,F,Standard,Term20,34700,2018-09-27
7072,57,F,Preferred,Term20,152200,2022-06-18
7073,49,F,Standard,Term10,52900,2020-12-14
7074,34,F,Standard,Term10,91200,2020-11-14
7075,54,M,Standard,Term10,86800,2020-03-22
7076,49,F,Standard,Term20,158400,2018-12-10
7077,58,M,Standard,Term20,46000,2019-06-13
7078,31,M,Preferred,Term20,63800,2019-04-10
7079,34,M,Standard,Term10,25800,2023-04-08
7080,37,M,Standard,Term10,63700,2018-10-10
7081,38,M,Standard,Term10,118700,2018-05-03
7082,61,F,Standard,Term10,68300,2019-08-25
7083,55,F,Standard,Term10,239800,2020-06-25
7084,47,M,Preferred,Term10,81800,2021-12-20
7085,47,M,Standard,Term10,43300,2020-02-22
7086,61,F,Preferred,Term10,78700,2021-08-12
7087,43,M,Standard,Term20,24900,2021-05-15
7088,34,F,Preferred,Term20,37100,2019-10-28
7089,30,M,Standard,Term20,28800,2018-12-02
7090,38,F,Standard,Term10,60500,2022-05-05
7091,51,F,Standard,Term20,57700,2023-11-24
7092,44,M,Standard,Term10,123400,2018-08-03
7093,42,M,Standard,Term10,56400,2023-01-22
7094,44,F,Preferred,Term10,32800,2023-10-11
7095,64,M,Standard,Term10,152600,2022-07-20
7096,65,M,Preferred,Term20,10200,2021-12-28
7097,31,M,Preferred,Term20,61300,2020-06-17
7098,29,M,Standard,Term10,68200,2021-04-01
7099,35,F,Preferred,Term20,59500,2018-03-15
7100,59,M,Standard,Term10,80800,2019-01-03
7101,43,M,Standard,Term10,64000,2020-09-27
7102,60,F,Standard,Term20,80800,2021-12-10
7103,51,F,Preferred,Term20,41700,2019-08-27
7104,47,F,Standard,Term20,24900,2020-08-28
7105,36,F,Standard,Term10,58200,2022-01-09
7106,39,M,Preferred,Term10,32300,2023-01-10
7107,31,F,Standard,Term10,38700,2022-06-25
7108,46,M,Standard,Term10,120200,2018-07-19
7109,36,F,Standard,Term10,152500,2021-06-15
7110,36,F,Preferred,Term10,118900,2020-12-25
7111,26,F,Standard,Term10,106300,2021-04-08
7112,57,F,Standard,Term10,62100,2022-12-19
7113,63,M,Preferred,Term20,110100,2019-04-10
7114,45,M,Preferred,Term10,74100,2021-04-03
7115,46,F,Standard,Term10,192600,2023-04-10
7116,62,M,Standard,Term20,34500,2021-10-05
7117,45,F,Standard,Term20,89600,2021-04-28
7118,50,F,Preferred,Term10,28000,2023-06-08
7119,42,M,Standard,Term10,90000,2018-02-27
7120,46,F,Standard,Term10,21300,2020-05-23
7121,46,F,Standard,Term20,28900,2020-03-11
7122,54,F,Standard,Term10,27700,2018-10-23
7123,49,M,Standard,Term10,69700,2020-10-02
7124,45,M,Preferred,Term20,74100,2023-04-05
7125,28,M,Standard,Term20,260500,2022-12-23
7126,62,M,Standard,Term10,56700,2018-06-11
7127,61,M,Preferred,Term10,95200,2023-11-05
7128,32,M,Standard,Term10,65900,2022-03-04
7129,37,M,Standard,Term10,90500,2023-11-23
7130,64,M,Standard,Term10,65300,2018-02-14
7131,38,F,Preferred,Term20,115800,2023-05-13
7132,58,F,Standard,Term20,31800,2018-05-11
7133,57,F,Preferred,Term20,13800,2018-03-03
7134,60,M,Standard,Term20,76900,2020-12-28
7135,25,F,Standard,Term10,20300,2022-04-07
7136,44,F,Standard,Term10,131500,2023-06-11
7137,48,M,Standard,Term20,43100,2021-01-24
7138,59,F,Standard,Term10,32100,2018-09-02
7139,34,M,Preferred,Term10,302600,2023-03-17
7140,37,F,Standard,Term10,59200,2019-04-15
7141,32,M,Standard,Term20,52800,2022-12-21
7142,56,F,Preferred,Term10,93800,2019-11-26
7143,65,M,Standard,Term10,97700,2021-02-03
7144,30,F,Standard,Term10,118600,2018-08-11
7145,34,F,Standard,Term20,26900,2023-09-11
7146,37,M,Standard,Term10,82600,2018-12-23
7147,61,M,Preferred,Term10,50200,2023-03-13
7148,43,M,Preferred,Term20,34500,2023-04-12
7149,36,M,Standard,Term20,61600,2018-03-08
7150,38,M,Preferred,Term10,20200,2022-07-16
7151,49,F,Standard,Term10,104200,2020-08-18
7152,40,F,Preferred,Term20,50300,2019-03-15
7153,30,F,Preferred,Term10,45000,2019-01-18
7154,58,F,Standard,Term20,55100,2019-02-25
7155,42,F,Standard,Term20,54100,2023-03-25
7156,35,M,Preferred,Term20,118700,2018-08-16
7157,54,F,Standard,Term10,31000,2020-03-27
7158,55,M,Standard,Term10,47600,2020-10-11
7159,31,F,Standard,Term10,52600,2020-08-01
7160,28,M,Standard,Term10,31600,2019-03-22
7161,26,M,Standard,Term10,65900,2021-12-22
7162,56,M,Standard,Term10,38800,2023-09-02
7163,50,F,Preferred,Term10,25800,2022-11-10
7164,57,F,Standard,Term20,82100,2019-09-08
7165,50,F,Standard,Term10,151500,2023-08-15
7166,41,M,Standard,Term10,61600,2020-06-09
7167,49,F,Standard,Term10,56300,2019-08-21
7168,54,F,Preferred,Term20,55600,2022-10-16
7169,41,M,Standard,Term10,43900,2023-12-25
7170,62,F,Preferred,Term20,120800,2019-08-24
7171,61,F,Standard,Term10,63300,2019-10-09
7172,57,M,Preferred,Term10,16200,2022-12-16
7173,65,M,Standard,Term20,122900,2020-08-18
7174,41,M,Preferred,Term10,106100,2022-10-13
7175,29,F,Standard,Term20,85900,2020-03-27
7176,44,F,Preferred,Term20,11500,2018-11-02
7177,55,F,Standard,Term10,59800,2020-12-26
7178,56,F,Standard,Term10,102300,2023-05-28
7179,40,M,Standard,Term20,75200,2023-11-11
7180,36,M,Standard,Term20,67700,2020-10-09
7181,43,M,Standard,Term20,102500,2022-03-02
7182,57,M,Preferred,Term10,65100,2018-12-04
7183,27,F,Preferred,Term10,123300,2019-08-07
7184,38,F,Standard,Term20,66000,2022-02-24
7185,34,F,Preferred,Term20,62900,2018-02-22
7186,58,F,Standard,Term10,102300,2022-07-25
7187,44,M,Standard,Term10,47100,2023-07-09
7188,28,F,Preferred,Term20,31000,2018-11-09
7189,35,M,Standard,Term10,60000,2021-07-23
7190,26,F,Standard,Term20,85300,2020-05-16
7191,44,F,Standard,Term10,104300,2021-04-02
7192,65,F,Standard,Term10,104700,2023-07-22
7193,48,F,Standard,Term10,57500,2018-04-03
7194,60,M,Standard,Term10,54000,2022-09-01
7195,55,F,Standard,Term10,42000,2019-02-26
7196,61,F,Preferred,Term10,69600,2021-10-28
7197,37,F,Preferred,Term10,22400,2020-03-20
7198,64,M,Standard,Term10,60700,2021-03-10
7199,34,M,Standard,Term20,331000,2022-12-05
7200,42,F,Standard,Term10,24300,2021-05-14
7201,52,M,Standard,Term10,65800,2020-09-15
7202,36,F,Standard,Term20,75100,2021-05-02
7203,35,M,Standard,Term10,81100,2021-12-19
7204,30,F,Preferred,Term10,33500,2018-02-02
7205,25,M,Standard,Term20,81600,2021-06-14
7206,45,F,Preferred,Term10,43400,2020-02-04
7207,65,M,Standard,Term10,25400,2018-07-02
